tstart	tend	srcip	dstip	proto	sport	dport	pkts	bytes
2016-07-08 10:07:47	2016-07-08 10:07:47	172.10.1.105	10.199.250.2	TCP	3225	5065	29	1574
2016-07-08 07:29:35	2016-07-08 07:29:35	172.10.1.105	10.199.250.2	TCP	3375	47089	14	764
2016-07-08 11:12:43	2016-07-08 11:12:43	172.10.1.105	10.199.250.2	TCP	3527	5279	53	2870
2016-07-08 10:25:12	2016-07-08 10:25:12	172.10.1.105	10.199.250.2	TCP	3550	4071	27	1466
2016-07-08 14:03:49	2016-07-08 14:03:49	172.10.1.105	10.199.250.2	TCP	3593	11063	33	1790
2016-07-08 08:09:56	2016-07-08 08:09:56	172.10.1.105	10.199.250.2	TCP	3891	2068	14	764
2016-07-08 08:11:58	2016-07-08 08:11:58	172.10.1.105	10.199.250.2	TCP	3996	27730	45	2606
2016-07-08 08:18:45	2016-07-08 08:18:45	172.10.1.105	10.199.250.2	TCP	4219	34443	46	2528
2016-07-08 08:40:25	2016-07-08 08:40:25	172.10.1.105	10.199.250.2	TCP	4288	34941	15	842
2016-07-08 08:44:39	2016-07-08 08:44:39	172.10.1.105	10.199.250.2	TCP	4452	19894	3	186
2016-07-08 07:40:54	2016-07-08 07:40:54	172.10.1.105	10.199.250.2	TCP	4495	33483	51	3150
2016-07-08 09:17:26	2016-07-08 09:17:26	172.10.1.105	10.199.250.2	TCP	4664	20720	57	3086
2016-07-08 08:52:29	2016-07-08 08:52:29	172.10.1.105	10.199.250.2	TCP	4690	20085	14	764
2016-07-08 13:20:04	2016-07-08 13:20:04	172.10.1.105	10.199.250.2	TCP	4699	9960	14	764
2016-07-08 15:30:25	2016-07-08 15:30:25	172.10.1.105	10.199.250.2	TCP	4830	11839	30	1628
2016-07-08 09:04:43	2016-07-08 09:04:43	172.10.1.105	10.199.250.2	TCP	4852	20400	39	2186
2016-07-08 14:34:43	2016-07-08 14:34:43	172.10.1.106	10.199.250.2	TCP	1028	11854	14	764
2016-07-08 07:34:07	2016-07-08 07:34:07	172.10.1.106	10.199.250.2	TCP	1337	1168	18	1052
2016-07-08 13:27:50	2016-07-08 13:27:50	172.10.1.106	10.199.250.2	TCP	1382	8719	37	2006
2016-07-08 10:45:04	2016-07-08 10:45:04	172.10.1.106	10.199.250.2	TCP	1416	31605	29	1574
2016-07-08 15:10:58	2016-07-08 15:10:58	172.10.1.106	10.199.250.2	TCP	1960	12770	48	2600
2016-07-08 09:10:22	2016-07-08 09:10:22	172.10.1.106	10.199.250.2	TCP	2072	2170	14	764
2016-07-08 09:14:45	2016-07-08 09:14:45	172.10.1.106	10.199.250.2	TCP	2119	29324	29	1574
2016-07-08 11:20:54	2016-07-08 11:20:54	172.10.1.106	10.199.250.2	TCP	2230	23858	30	1652
2016-07-08 12:50:20	2016-07-08 12:50:20	172.10.1.106	10.199.250.2	TCP	2292	9201	14	764
2016-07-08 14:14:18	2016-07-08 14:14:18	172.10.1.106	10.199.250.2	TCP	2450	11332	14	764
2016-07-08 13:25:27	2016-07-08 13:25:27	172.10.1.106	10.199.250.2	TCP	2583	10089	35	1898
2016-07-08 08:53:00	2016-07-08 08:53:00	172.10.1.106	10.199.250.2	TCP	2592	35307	14	764
2016-07-08 08:09:01	2016-07-08 08:09:01	172.10.1.106	10.199.250.2	TCP	2702	2044	14	764
2016-07-08 13:21:39	2016-07-08 13:21:39	172.10.1.106	10.199.250.2	TCP	2717	9994	38	2060
2016-07-08 13:46:33	2016-07-08 13:46:33	172.10.1.106	10.199.250.2	TCP	3183	9192	38	2060
2016-07-08 07:38:50	2016-07-08 07:38:50	172.10.1.106	10.199.250.2	TCP	3375	13977	29	1574
2016-07-08 09:36:46	2016-07-08 09:36:46	172.10.1.106	10.199.250.2	TCP	3535	4283	29	1574
2016-07-08 11:21:18	2016-07-08 11:21:18	172.10.1.106	10.199.250.2	TCP	3676	32510	50	3100
2016-07-08 11:58:50	2016-07-08 11:58:50	172.10.1.106	10.199.250.2	TCP	3757	7895	50	2708
2016-07-08 10:28:03	2016-07-08 10:28:03	172.10.1.106	10.199.250.2	TCP	3807	22518	14	764
2016-07-08 13:21:20	2016-07-08 13:21:20	172.10.1.106	10.199.250.2	TCP	3840	8553	35	1898
2016-07-08 14:02:41	2016-07-08 14:02:41	172.10.1.106	10.199.250.2	TCP	3861	9603	30	1628
2016-07-08 08:11:25	2016-07-08 08:11:25	172.10.1.106	10.199.250.2	TCP	3895	25217	55	3242
2016-07-08 09:44:57	2016-07-08 09:44:57	172.10.1.106	10.199.250.2	TCP	3931	17180	29	1574
2016-07-08 15:15:00	2016-07-08 15:15:00	172.10.1.106	10.199.250.2	TCP	4086	12870	30	1628
2016-07-08 15:58:39	2016-07-08 15:58:39	172.10.1.106	10.199.250.2	TCP	4140	12546	48	2600
2016-07-08 10:10:06	2016-07-08 10:10:06	172.10.1.106	10.199.250.2	TCP	4260	30723	35	1898
2016-07-08 11:23:10	2016-07-08 11:23:10	172.10.1.106	10.199.250.2	TCP	4289	6982	46	2492
2016-07-08 10:20:50	2016-07-08 10:20:50	172.10.1.106	10.199.250.2	TCP	4529	22330	38	2204
2016-07-08 09:52:38	2016-07-08 09:52:38	172.10.1.106	10.199.250.2	TCP	4550	21616	59	3194
2016-07-08 09:06:27	2016-07-08 09:06:27	172.10.1.106	10.199.250.2	TCP	4592	2071	43	2330
2016-07-08 08:26:14	2016-07-08 08:26:14	172.10.1.106	10.199.250.2	TCP	4669	25550	55	3278
2016-07-08 07:41:09	2016-07-08 07:41:09	172.10.1.106	10.199.250.2	TCP	4777	33488	4	224
2016-07-08 09:34:15	2016-07-08 09:34:15	172.10.1.106	10.199.250.2	TCP	4864	2774	30	1628
2016-07-08 09:01:28	2016-07-08 09:01:28	172.10.1.107	10.199.250.2	TCP	1081	3388	29	1574
2016-07-08 11:16:20	2016-07-08 11:16:20	172.10.1.107	10.199.250.2	TCP	1332	32390	37	2162
2016-07-08 12:37:45	2016-07-08 12:37:45	172.10.1.107	10.199.250.2	TCP	1413	7442	30	1628
2016-07-08 09:51:08	2016-07-08 09:51:08	172.10.1.107	10.199.250.2	TCP	1443	17330	31	1682
2016-07-08 09:53:47	2016-07-08 09:53:47	172.10.1.107	10.199.250.2	TCP	1471	21646	29	1574
2016-07-08 09:23:03	2016-07-08 09:23:03	172.10.1.107	10.199.250.2	TCP	1514	20862	39	2114
2016-07-08 10:23:04	2016-07-08 10:23:04	172.10.1.107	10.199.250.2	TCP	1616	4020	14	764
2016-07-08 08:13:53	2016-07-08 08:13:53	172.10.1.107	10.199.250.2	TCP	1745	2172	14	764
2016-07-08 08:06:48	2016-07-08 08:06:48	172.10.1.107	10.199.250.2	TCP	1862	18948	14	764
2016-07-08 09:09:54	2016-07-08 09:09:54	172.10.1.107	10.199.250.2	TCP	1974	3605	14	764
2016-07-08 13:39:51	2016-07-08 13:39:51	172.10.1.107	10.199.250.2	TCP	2047	9019	36	1952
2016-07-08 13:55:08	2016-07-08 13:55:08	172.10.1.107	10.199.250.2	TCP	2164	9415	37	2006
2016-07-08 09:20:05	2016-07-08 09:20:05	172.10.1.107	10.199.250.2	TCP	2210	16548	14	764
2016-07-08 10:29:12	2016-07-08 10:29:12	172.10.1.107	10.199.250.2	TCP	2556	5615	51	2762
2016-07-08 09:03:17	2016-07-08 09:03:17	172.10.1.107	10.199.250.2	TCP	2817	26288	48	2600
2016-07-08 07:50:06	2016-07-08 07:50:06	172.10.1.107	10.199.250.2	TCP	2831	1581	29	1574
2016-07-08 13:43:18	2016-07-08 13:43:18	172.10.1.107	10.199.250.2	TCP	3214	10543	53	2870
2016-07-08 09:51:21	2016-07-08 09:51:21	172.10.1.107	10.199.250.2	TCP	3332	30240	39	2114
2016-07-08 08:46:08	2016-07-08 08:46:08	172.10.1.107	10.199.250.2	TCP	3355	1573	33	1790
2016-07-08 08:45:10	2016-07-08 08:45:10	172.10.1.107	10.199.250.2	TCP	3376	28561	45	2594
2016-07-08 08:18:03	2016-07-08 08:18:03	172.10.1.107	10.199.250.2	TCP	3496	2278	43	2330
2016-07-08 11:04:21	2016-07-08 11:04:21	172.10.1.107	10.199.250.2	TCP	3564	32093	14	764
2016-07-08 10:52:50	2016-07-08 10:52:50	172.10.1.107	10.199.250.2	TCP	3591	6218	40	2168
2016-07-08 08:53:24	2016-07-08 08:53:24	172.10.1.107	10.199.250.2	TCP	3618	3185	30	1628
2016-07-08 16:25:14	2016-07-08 16:25:14	172.10.1.107	10.199.250.2	TCP	3627	13220	43	2330
2016-07-08 08:00:19	2016-07-08 08:00:19	172.10.1.107	10.199.250.2	TCP	3699	18728	45	2594
2016-07-08 08:59:27	2016-07-08 08:59:27	172.10.1.107	10.199.250.2	TCP	3749	20265	43	2330
2016-07-08 07:35:52	2016-07-08 07:35:52	172.10.1.107	10.199.250.2	TCP	3884	26826	33	1790
2016-07-08 09:08:39	2016-07-08 09:08:39	172.10.1.107	10.199.250.2	TCP	3905	16257	42	2276
2016-07-08 11:08:16	2016-07-08 11:08:16	172.10.1.107	10.199.250.2	TCP	3983	32190	33	1898
2016-07-08 13:35:21	2016-07-08 13:35:21	172.10.1.107	10.199.250.2	TCP	4129	10348	36	1952
2016-07-08 09:47:39	2016-07-08 09:47:39	172.10.1.107	10.199.250.2	TCP	4235	30147	38	2132
2016-07-08 12:58:05	2016-07-08 12:58:05	172.10.1.107	10.199.250.2	TCP	4245	7967	38	2060
2016-07-08 10:37:19	2016-07-08 10:37:19	172.10.1.107	10.199.250.2	TCP	4248	5822	14	764
2016-07-08 07:47:28	2016-07-08 07:47:28	172.10.1.107	10.199.250.2	TCP	4260	33665	39	2210
2016-07-08 12:14:23	2016-07-08 12:14:23	172.10.1.107	10.199.250.2	TCP	4379	6846	41	2222
2016-07-08 08:46:33	2016-07-08 08:46:33	172.10.1.107	10.199.250.2	TCP	4531	35146	46	2868
2016-07-08 08:53:23	2016-07-08 08:53:23	172.10.1.107	10.199.250.2	TCP	4669	15865	35	1898
2016-07-08 11:47:14	2016-07-08 11:47:14	172.10.1.107	10.199.250.2	TCP	4679	6159	35	1898
2016-07-08 07:45:30	2016-07-08 07:45:30	172.10.1.107	10.199.250.2	TCP	4750	24550	37	2114
2016-07-08 07:51:12	2016-07-08 07:51:12	172.10.1.107	10.199.250.2	TCP	4905	33758	31	1706
2016-07-08 11:23:43	2016-07-08 11:23:43	172.10.1.107	10.199.250.2	TCP	4915	6997	42	2276
2016-07-08 15:18:35	2016-07-08 15:18:35	172.10.1.107	10.199.250.2	TCP	4961	11538	30	1628
2016-07-08 11:25:58	2016-07-08 11:25:58	172.10.1.108	10.199.250.2	TCP	1130	32621	32	1820
2016-07-08 07:34:32	2016-07-08 07:34:32	172.10.1.108	10.199.250.2	TCP	1168	18141	3	186
2016-07-08 10:22:38	2016-07-08 10:22:38	172.10.1.108	10.199.250.2	TCP	1207	4008	30	1628
2016-07-08 10:17:08	2016-07-08 10:17:08	172.10.1.108	10.199.250.2	TCP	1370	22238	30	1628
2016-07-08 08:45:23	2016-07-08 08:45:23	172.10.1.108	10.199.250.2	TCP	1410	19918	14	764
2016-07-08 08:58:02	2016-07-08 08:58:02	172.10.1.108	10.199.250.2	TCP	1636	15990	14	764
2016-07-08 09:48:52	2016-07-08 09:48:52	172.10.1.108	10.199.250.2	TCP	1651	21519	44	2384
2016-07-08 11:29:53	2016-07-08 11:29:53	172.10.1.108	10.199.250.2	TCP	1765	32718	57	3278
2016-07-08 08:32:28	2016-07-08 08:32:28	172.10.1.108	10.199.250.2	TCP	1782	2644	14	764
2016-07-08 09:02:10	2016-07-08 09:02:10	172.10.1.108	10.199.250.2	TCP	1871	16094	42	2276
2016-07-08 15:07:37	2016-07-08 15:07:37	172.10.1.108	10.199.250.2	TCP	1908	11257	30	1628
2016-07-08 14:24:55	2016-07-08 14:24:55	172.10.1.108	10.199.250.2	TCP	1912	11601	42	2276
2016-07-08 07:57:05	2016-07-08 07:57:05	172.10.1.108	10.199.250.2	TCP	1941	18685	46	2768
2016-07-08 15:04:29	2016-07-08 15:04:29	172.10.1.108	10.199.250.2	TCP	1970	12602	14	764
2016-07-08 14:13:32	2016-07-08 14:13:32	172.10.1.108	10.199.250.2	TCP	1977	11314	46	2492
2016-07-08 13:39:51	2016-07-08 13:39:51	172.10.1.108	10.199.250.2	TCP	2069	9020	35	1898
2016-07-08 08:57:44	2016-07-08 08:57:44	172.10.1.108	10.199.250.2	TCP	2085	20224	14	764
2016-07-08 10:56:23	2016-07-08 10:56:23	172.10.1.108	10.199.250.2	TCP	2241	23236	59	3530
2016-07-08 11:41:48	2016-07-08 11:41:48	172.10.1.108	10.199.250.2	TCP	2446	7458	29	1574
2016-07-08 08:06:29	2016-07-08 08:06:29	172.10.1.108	10.199.250.2	TCP	2496	34132	14	764
2016-07-08 09:01:32	2016-07-08 09:01:32	172.10.1.108	10.199.250.2	TCP	2532	28984	42	2592
2016-07-08 07:34:48	2016-07-08 07:34:48	172.10.1.108	10.199.250.2	TCP	2722	26775	3	186
2016-07-08 09:35:55	2016-07-08 09:35:55	172.10.1.108	10.199.250.2	TCP	2840	4253	44	2384
2016-07-08 08:57:47	2016-07-08 08:57:47	172.10.1.108	10.199.250.2	TCP	3006	35431	40	2168
2016-07-08 08:41:10	2016-07-08 08:41:10	172.10.1.108	10.199.250.2	TCP	3090	35005	40	2452
2016-07-08 08:45:08	2016-07-08 08:45:08	172.10.1.108	10.199.250.2	TCP	3324	35104	41	2318
2016-07-08 15:28:14	2016-07-08 15:28:14	172.10.1.108	10.199.250.2	TCP	3402	11779	14	764
2016-07-08 11:01:30	2016-07-08 11:01:30	172.10.1.108	10.199.250.2	TCP	3433	4995	34	1844
2016-07-08 10:55:38	2016-07-08 10:55:38	172.10.1.108	10.199.250.2	TCP	3464	6284	14	764
2016-07-08 09:46:52	2016-07-08 09:46:52	172.10.1.108	10.199.250.2	TCP	3595	30132	31	1682
2016-07-08 09:55:31	2016-07-08 09:55:31	172.10.1.108	10.199.250.2	TCP	3629	4751	29	1574
2016-07-08 08:37:47	2016-07-08 08:37:47	172.10.1.108	10.199.250.2	TCP	3713	34925	55	3178
2016-07-08 09:44:52	2016-07-08 09:44:52	172.10.1.108	10.199.250.2	TCP	3759	17173	3	186
2016-07-08 10:13:02	2016-07-08 10:13:02	172.10.1.108	10.199.250.2	TCP	3763	21	3	170
2016-07-08 14:10:06	2016-07-08 14:10:06	172.10.1.108	10.199.250.2	TCP	3800	11222	37	2006
2016-07-08 13:19:19	2016-07-08 13:19:19	172.10.1.108	10.199.250.2	TCP	3856	9936	14	764
2016-07-08 08:49:35	2016-07-08 08:49:35	172.10.1.108	10.199.250.2	TCP	3870	25846	30	1628
2016-07-08 12:11:21	2016-07-08 12:11:21	172.10.1.108	10.199.250.2	TCP	4204	6771	53	2870
2016-07-08 08:29:44	2016-07-08 08:29:44	172.10.1.108	10.199.250.2	TCP	4279	19521	56	3316
2016-07-08 12:07:04	2016-07-08 12:07:04	172.10.1.108	10.199.250.2	TCP	4602	8104	52	2816
2016-07-08 15:08:56	2016-07-08 15:08:56	172.10.1.108	10.199.250.2	TCP	4627	12720	34	1844
2016-07-08 14:59:45	2016-07-08 14:59:45	172.10.1.108	10.199.250.2	TCP	4673	11060	39	2114
2016-07-08 16:19:40	2016-07-08 16:19:40	172.10.1.108	10.199.250.2	TCP	4906	13080	30	1628
2016-07-08 09:08:42	2016-07-08 09:08:42	172.10.1.108	10.199.250.2	TCP	4978	29163	39	2114
2016-07-08 08:03:00	2016-07-08 08:03:00	172.10.1.109	10.199.250.2	TCP	1133	18856	3	186
2016-07-08 09:12:48	2016-07-08 09:12:48	172.10.1.109	10.199.250.2	TCP	1171	3674	45	2438
2016-07-08 10:21:36	2016-07-08 10:21:36	172.10.1.109	10.199.250.2	TCP	1238	22351	30	1628
2016-07-08 10:25:26	2016-07-08 10:25:26	172.10.1.109	10.199.250.2	TCP	1238	22450	14	764
2016-07-08 09:53:41	2016-07-08 09:53:41	172.10.1.109	10.199.250.2	TCP	1335	21639	50	2708
2016-07-08 09:19:00	2016-07-08 09:19:00	172.10.1.109	10.199.250.2	TCP	1378	16517	48	2600
2016-07-08 07:46:03	2016-07-08 07:46:03	172.10.1.109	10.199.250.2	TCP	1393	24575	41	2390
2016-07-08 07:15:29	2016-07-08 07:15:29	172.10.1.109	10.199.250.2	TCP	1397	13327	35	1898
2016-07-08 07:22:46	2016-07-08 07:22:46	172.10.1.109	10.199.250.2	TCP	1445	33115	46	2672
2016-07-08 14:13:02	2016-07-08 14:13:02	172.10.1.109	10.199.250.2	TCP	1649	11302	31	1682
2016-07-08 08:26:14	2016-07-08 08:26:14	172.10.1.109	10.199.250.2	TCP	1678	2492	48	2600
2016-07-08 13:51:46	2016-07-08 13:51:46	172.10.1.109	10.199.250.2	TCP	1742	9328	42	2276
2016-07-08 08:45:48	2016-07-08 08:45:48	172.10.1.109	10.199.250.2	TCP	1830	19929	18	1028
2016-07-08 09:09:56	2016-07-08 09:09:56	172.10.1.109	10.199.250.2	TCP	1910	20527	35	1898
2016-07-08 15:37:31	2016-07-08 15:37:31	172.10.1.109	10.199.250.2	TCP	1993	12014	14	764
2016-07-08 15:04:36	2016-07-08 15:04:36	172.10.1.109	10.199.250.2	TCP	2045	12607	14	764
2016-07-08 10:37:33	2016-07-08 10:37:33	172.10.1.109	10.199.250.2	TCP	2055	4386	14	764
2016-07-08 12:21:17	2016-07-08 12:21:17	172.10.1.109	10.199.250.2	TCP	2055	7023	30	1628
2016-07-08 08:45:48	2016-07-08 08:45:48	172.10.1.109	10.199.250.2	TCP	2109	21	1583	96842
2016-07-08 13:20:08	2016-07-08 13:20:08	172.10.1.109	10.199.250.2	TCP	2118	8526	30	1628
2016-07-08 14:52:52	2016-07-08 14:52:52	172.10.1.109	10.199.250.2	TCP	2243	12310	29	1574
2016-07-08 11:20:10	2016-07-08 11:20:10	172.10.1.109	10.199.250.2	TCP	2245	32480	14	764
2016-07-08 07:49:43	2016-07-08 07:49:43	172.10.1.109	10.199.250.2	TCP	2252	24667	47	2878
2016-07-08 07:36:13	2016-07-08 07:36:13	172.10.1.109	10.199.250.2	TCP	2394	47238	55	2978
2016-07-08 09:38:41	2016-07-08 09:38:41	172.10.1.109	10.199.250.2	TCP	2444	2884	15	818
2016-07-08 08:00:33	2016-07-08 08:00:33	172.10.1.109	10.199.250.2	TCP	2592	27438	43	2330
2016-07-08 16:08:43	2016-07-08 16:08:43	172.10.1.109	10.199.250.2	TCP	2698	12803	48	2600
2016-07-08 11:17:47	2016-07-08 11:17:47	172.10.1.109	10.199.250.2	TCP	2795	23773	38	2060
2016-07-08 09:40:53	2016-07-08 09:40:53	172.10.1.109	10.199.250.2	TCP	2855	4390	29	1574
2016-07-08 13:33:46	2016-07-08 13:33:46	172.10.1.109	10.199.250.2	TCP	2856	10299	14	764
2016-07-08 07:39:11	2016-07-08 07:39:11	172.10.1.109	10.199.250.2	TCP	2897	18271	43	2462
2016-07-08 10:34:03	2016-07-08 10:34:03	172.10.1.109	10.199.250.2	TCP	3162	4296	30	1628
2016-07-08 16:16:41	2016-07-08 16:16:41	172.10.1.109	10.199.250.2	TCP	3186	13002	49	2654
2016-07-08 09:31:01	2016-07-08 09:31:01	172.10.1.109	10.199.250.2	TCP	3237	16821	31	1682
2016-07-08 08:45:04	2016-07-08 08:45:04	172.10.1.109	10.199.250.2	TCP	3275	28558	33	1790
2016-07-08 10:39:46	2016-07-08 10:39:46	172.10.1.109	10.199.250.2	TCP	3419	31465	41	2222
2016-07-08 07:41:44	2016-07-08 07:41:44	172.10.1.109	10.199.250.2	TCP	3549	14034	14	764
2016-07-08 09:46:22	2016-07-08 09:46:22	172.10.1.109	10.199.250.2	TCP	3746	21454	48	2600
2016-07-08 09:32:31	2016-07-08 09:32:31	172.10.1.109	10.199.250.2	TCP	3773	4174	14	764
2016-07-08 11:45:29	2016-07-08 11:45:29	172.10.1.109	10.199.250.2	TCP	3975	7551	48	2600
2016-07-08 13:07:45	2016-07-08 13:07:45	172.10.1.109	10.199.250.2	TCP	4040	8209	35	1898
2016-07-08 11:26:02	2016-07-08 11:26:02	172.10.1.109	10.199.250.2	TCP	4062	7059	35	1898
2016-07-08 13:24:15	2016-07-08 13:24:15	172.10.1.109	10.199.250.2	TCP	4145	8626	30	1628
2016-07-08 13:01:53	2016-07-08 13:01:53	172.10.1.109	10.199.250.2	TCP	4170	9489	30	1628
2016-07-08 08:34:26	2016-07-08 08:34:26	172.10.1.109	10.199.250.2	TCP	4623	2700	46	2492
2016-07-08 09:52:46	2016-07-08 09:52:46	172.10.1.109	10.199.250.2	TCP	4652	30277	34	1916
2016-07-08 09:23:13	2016-07-08 09:23:13	172.10.1.109	10.199.250.2	TCP	4688	16624	62	3356
2016-07-08 08:15:49	2016-07-08 08:15:49	172.10.1.109	10.199.250.2	TCP	4747	34361	37	2150
2016-07-08 15:18:12	2016-07-08 15:18:12	172.10.1.109	10.199.250.2	TCP	4765	11528	7	386
2016-07-08 09:16:21	2016-07-08 09:16:21	172.10.1.109	10.199.250.2	TCP	4790	3760	30	1628
2016-07-08 15:16:03	2016-07-08 15:16:03	172.10.1.109	10.199.250.2	TCP	4807	12899	38	2060
2016-07-08 09:04:14	2016-07-08 09:04:14	172.10.1.109	10.199.250.2	TCP	4952	29050	39	2114
2016-07-08 08:13:06	2016-07-08 08:13:06	172.10.1.110	10.199.250.2	TCP	1155	19088	54	3168
2016-07-08 09:27:19	2016-07-08 09:27:19	172.10.1.110	10.199.250.2	TCP	1194	20975	41	2222
2016-07-08 16:06:47	2016-07-08 16:06:47	172.10.1.110	10.199.250.2	TCP	1315	12751	38	2060
2016-07-08 07:22:43	2016-07-08 07:22:43	172.10.1.110	10.199.250.2	TCP	1386	33113	40	2288
2016-07-08 09:28:23	2016-07-08 09:28:23	172.10.1.110	10.199.250.2	TCP	1450	2635	30	1628
2016-07-08 12:43:18	2016-07-08 12:43:18	172.10.1.110	10.199.250.2	TCP	1616	7587	35	1898
2016-07-08 10:03:40	2016-07-08 10:03:40	172.10.1.110	10.199.250.2	TCP	1997	17655	3	186
2016-07-08 09:45:40	2016-07-08 09:45:40	172.10.1.110	10.199.250.2	TCP	2352	30104	14	764
2016-07-08 08:47:58	2016-07-08 08:47:58	172.10.1.110	10.199.250.2	TCP	2365	1648	30	1628
2016-07-08 14:23:19	2016-07-08 14:23:19	172.10.1.110	10.199.250.2	TCP	2431	10132	14	764
2016-07-08 12:35:34	2016-07-08 12:35:34	172.10.1.110	10.199.250.2	TCP	2446	8821	14	764
2016-07-08 10:52:01	2016-07-08 10:52:01	172.10.1.110	10.199.250.2	TCP	2494	6190	35	1898
2016-07-08 14:20:38	2016-07-08 14:20:38	172.10.1.110	10.199.250.2	TCP	2749	11497	49	2654
2016-07-08 09:52:38	2016-07-08 09:52:38	172.10.1.110	10.199.250.2	TCP	2754	3251	14	764
2016-07-08 08:33:08	2016-07-08 08:33:08	172.10.1.110	10.199.250.2	TCP	2805	28256	53	3026
2016-07-08 12:47:44	2016-07-08 12:47:44	172.10.1.110	10.199.250.2	TCP	2953	9133	14	764
2016-07-08 13:38:26	2016-07-08 13:38:26	172.10.1.110	10.199.250.2	TCP	2993	10422	49	2654
2016-07-08 11:19:39	2016-07-08 11:19:39	172.10.1.110	10.199.250.2	TCP	3027	5453	30	1628
2016-07-08 11:55:51	2016-07-08 11:55:51	172.10.1.110	10.199.250.2	TCP	3422	6375	33	1790
2016-07-08 08:06:48	2016-07-08 08:06:48	172.10.1.110	10.199.250.2	TCP	3821	1998	14	764
2016-07-08 13:53:51	2016-07-08 13:53:51	172.10.1.110	10.199.250.2	TCP	3882	10808	60	3248
2016-07-08 08:37:50	2016-07-08 08:37:50	172.10.1.110	10.199.250.2	TCP	3953	28380	34	1992
2016-07-08 07:35:58	2016-07-08 07:35:58	172.10.1.110	10.199.250.2	TCP	4001	26829	43	2570
2016-07-08 08:40:29	2016-07-08 08:40:29	172.10.1.110	10.199.250.2	TCP	4030	19783	43	2458
2016-07-08 12:01:36	2016-07-08 12:01:36	172.10.1.110	10.199.250.2	TCP	4141	7963	14	764
2016-07-08 08:52:57	2016-07-08 08:52:57	172.10.1.110	10.199.250.2	TCP	4222	15856	39	2114
2016-07-08 09:36:16	2016-07-08 09:36:16	172.10.1.110	10.199.250.2	TCP	4246	16957	29	1574
2016-07-08 10:30:09	2016-07-08 10:30:09	172.10.1.110	10.199.250.2	TCP	4583	21	45	2742
2016-07-08 10:29:32	2016-07-08 10:29:32	172.10.1.110	10.199.250.2	TCP	4589	31218	37	2006
2016-07-08 15:35:50	2016-07-08 15:35:50	172.10.1.110	10.199.250.2	TCP	4620	11969	38	2060
2016-07-08 15:12:37	2016-07-08 15:12:37	172.10.1.110	10.199.250.2	TCP	4796	11382	14	764
2016-07-08 11:37:59	2016-07-08 11:37:59	172.10.1.110	10.199.250.2	TCP	4823	7359	30	1628
2016-07-08 09:29:32	2016-07-08 09:29:32	172.10.1.111	10.199.250.2	TCP	1335	4102	33	1790
2016-07-08 16:00:26	2016-07-08 16:00:26	172.10.1.111	10.199.250.2	TCP	1359	12592	44	2384
2016-07-08 11:54:08	2016-07-08 11:54:08	172.10.1.111	10.199.250.2	TCP	1414	6333	30	1628
2016-07-08 10:11:27	2016-07-08 10:11:27	172.10.1.111	10.199.250.2	TCP	1685	30755	14	764
2016-07-08 14:07:01	2016-07-08 14:07:01	172.10.1.111	10.199.250.2	TCP	1732	11145	47	2546
2016-07-08 08:06:25	2016-07-08 08:06:25	172.10.1.111	10.199.250.2	TCP	1771	14679	41	2222
2016-07-08 07:15:41	2016-07-08 07:15:41	172.10.1.111	10.199.250.2	TCP	1774	13371	14	764
2016-07-08 11:20:40	2016-07-08 11:20:40	172.10.1.111	10.199.250.2	TCP	1894	21	100	6116
2016-07-08 09:19:10	2016-07-08 09:19:10	172.10.1.111	10.199.250.2	TCP	1963	2391	29	1574
2016-07-08 13:00:02	2016-07-08 13:00:02	172.10.1.111	10.199.250.2	TCP	2165	9449	2	116
2016-07-08 16:15:07	2016-07-08 16:15:07	172.10.1.111	10.199.250.2	TCP	2254	12963	30	1628
2016-07-08 08:23:14	2016-07-08 08:23:14	172.10.1.111	10.199.250.2	TCP	2556	15103	29	1574
2016-07-08 10:29:13	2016-07-08 10:29:13	172.10.1.111	10.199.250.2	TCP	2592	5617	14	764
2016-07-08 08:14:34	2016-07-08 08:14:34	172.10.1.111	10.199.250.2	TCP	2729	27794	14	764
2016-07-08 10:35:21	2016-07-08 10:35:21	172.10.1.111	10.199.250.2	TCP	3154	22701	37	2158
2016-07-08 07:54:49	2016-07-08 07:54:49	172.10.1.111	10.199.250.2	TCP	3188	18650	33	1862
2016-07-08 11:27:53	2016-07-08 11:27:53	172.10.1.111	10.199.250.2	TCP	3294	32671	29	1574
2016-07-08 13:15:24	2016-07-08 13:15:24	172.10.1.111	10.199.250.2	TCP	3307	9840	47	2546
2016-07-08 13:00:03	2016-07-08 13:00:03	172.10.1.111	10.199.250.2	TCP	3372	8014	14	764
2016-07-08 09:41:43	2016-07-08 09:41:43	172.10.1.111	10.199.250.2	TCP	3510	4411	35	1898
2016-07-08 08:07:42	2016-07-08 08:07:42	172.10.1.111	10.199.250.2	TCP	3867	34159	58	3412
2016-07-08 13:59:00	2016-07-08 13:59:00	172.10.1.111	10.199.250.2	TCP	3992	10943	30	1628
2016-07-08 09:25:53	2016-07-08 09:25:53	172.10.1.111	10.199.250.2	TCP	3995	20939	14	764
2016-07-08 08:50:09	2016-07-08 08:50:09	172.10.1.111	10.199.250.2	TCP	4074	35239	14	764
2016-07-08 09:17:49	2016-07-08 09:17:49	172.10.1.111	10.199.250.2	TCP	4128	16483	30	1628
