firstseen	srcip	dstip	sport	dport	pkts	bytes
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	44142	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	2290	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	47117	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	49744	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	20488	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	27564	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	50782	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	33681	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	12843	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	48721	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	4348	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	13734	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	4577	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	4877	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51571	53	1	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	9713	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	47585	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	1983	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	62152	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	24360	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	15994	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	54955	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	41603	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	57991	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	10904	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	65174	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	28423	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	38748	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	22931	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	38303	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	14623	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	23110	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	33877	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	4337	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	38425	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	50943	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	15662	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	36455	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	44349	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	61315	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	5686	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	7023	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	9671	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	61952	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	32930	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	8374	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	11552	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	48823	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	29802	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	28598	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	26387	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	44864	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	32089	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	65533	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	57026	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	21979	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	16837	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	42310	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	32860	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	27715	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	26706	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	89	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	11319	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	197	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	60141	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	58650	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	29325	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	64880	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	22458	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	21681	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	46117	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	64547	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	45164	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	7966	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	35197	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	40219	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	53900	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	3969	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	11917	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	49975	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	41752	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	222	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	40499	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	57214	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	25988	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	21011	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	35035	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	31574	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	60258	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	25389	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	55239	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	10149	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	38991	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	8864	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	12562	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	48844	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	20166	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	44317	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51359	20914	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	58911	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	4090	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	50505	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	59171	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	48706	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	58594	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	55597	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	9252	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	37643	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	16951	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	60103	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	37497	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	8900	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	1646	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	37597	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	36198	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	15551	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	29923	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	49696	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	63373	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	37926	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51357	24247	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	21773	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	35868	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	65208	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	48503	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	51576	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	37290	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	44705	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	8677	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	48064	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	15148	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	35229	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	48089	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	51700	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	45857	0	0
2013-04-06 11:19:52	10.9.81.5	172.30.0.2	51358	56690	0	0
2013-04-06 11:22:16	10.9.81.5	172.30.0.7	1712	3389	4	0
2013-04-06 11:22:16	10.9.81.5	172.30.0.7	1717	3389	4	0
2013-04-06 11:22:16	10.9.81.5	172.30.0.7	1692	3389	5	11
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	35937	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	49387	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62560	13255	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62560	64754	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62560	63114	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	39099	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.4	62559	55977	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	64373	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	40096	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	57483	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	18809	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62560	55928	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62560	18800	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62560	28020	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62560	32849	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62560	54309	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62560	22837	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	51900	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	11292	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.9	62559	6542	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	12947	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	7698	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	36158	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	40606	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62561	33690	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62560	24160	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62560	32420	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	55545	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	15268	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.5	62560	44664	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62561	27381	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	42635	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	58621	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62560	34998	0	0
2013-04-06 11:47:39	10.9.81.5	172.20.0.6	62761	3389	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	51793	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	63114	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	13255	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	64754	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	8962	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	22837	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	32849	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	54309	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	55076	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	28020	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	55928	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	18800	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62561	44543	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62561	55237	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.4	62560	10783	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	49774	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	33644	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	18479	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	32420	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.5	62559	7449	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.3	62559	35645	1	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62559	19341	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62559	24160	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62561	1813	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62561	13971	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62561	48522	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.9	62560	64089	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.8	62560	33690	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62560	31874	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62561	52626	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.5	62559	44664	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.2	62561	24148	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62559	29583	0	0
2013-04-06 11:47:39	10.9.81.5	172.10.0.7	62560	45174	0	0
2013-04-06 11:47:39	10.9.81.5	172.20.0.6	62560	25957	0	0
2013-04-06 11:47:42	10.9.81.5	172.10.0.8	62559	40277	0	0
2013-04-06 11:47:42	10.9.81.5	172.10.0.8	62561	8933	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.8	62559	25	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62559	22	0	0
2013-04-06 11:34:35	10.9.81.5	172.20.0.6	62559	52064	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62561	23362	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62561	21	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62561	636	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62561	443	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62561	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	23362	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62561	22	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62559	23362	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62560	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62560	636	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62560	25	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.3	62561	31694	1	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.9	62559	16104	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.8	62561	53	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.8	62560	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.20.0.6	62560	47703	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.5	62560	25142	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.4	62560	7241	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	25	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	22	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	27252	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	6014	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	80	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	443	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	21	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62560	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62559	25	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62559	636	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.7	62559	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.2	62561	554	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	34019	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	31694	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	60172	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	55770	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	25473	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	37995	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	4465	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	37995	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	25142	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	8468	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	58505	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	52769	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	52064	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	37995	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	52064	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	54537	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	47703	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	52064	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	47703	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	20892	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	31694	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	31694	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	60172	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.2	62561	256	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	47703	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	55770	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	25473	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	25142	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	8468	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	58505	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	52769	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	54537	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	19711	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	25142	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	37408	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	37408	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	54537	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	60172	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	25473	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	19711	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	55770	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	47412	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	37408	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	22	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	6014	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	60172	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	25142	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	52769	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	19711	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	25473	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	25142	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	25473	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	47412	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	54537	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	20892	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	6014	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	47412	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	8468	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	27252	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	19711	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	19711	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	58505	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	22	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	6014	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	60172	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	60172	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	37408	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	25473	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	6014	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	27252	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	20892	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	27252	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	22	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	8468	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	25	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62560	22	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62560	113	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62560	636	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	27252	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	20892	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	25473	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	6014	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62560	6014	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	22	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	8468	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	20892	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	27252	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	25	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	8468	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	22	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	58505	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	58505	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	25	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	636	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	25	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	37408	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	636	0	0
2013-04-06 11:34:34	10.9.81.5	172.20.0.6	62559	113	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.5	62559	636	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.4	62559	23362	0	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.3	62559	37408	1	0
2013-04-06 11:34:34	10.9.81.5	172.10.0.9	62559	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.4	62559	30370	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.4	62559	7241	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.8	62559	113	0	0
2013-04-06 11:34:35	10.9.81.5	172.20.0.6	62559	47703	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.5	62559	25142	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.9	62560	49058	0	0
2013-04-06 11:34:35	10.9.81.5	172.10.0.8	62560	53	0	0
